,LOCATION,INDICATOR,SUBJECT_x,MEASURE_x,FREQUENCY,TIME,Value_x,Flag Codes_x,monetary_diff,SUBJECT_y,MEASURE_y,Value_y,Flag Codes_y,CPI
227,CAN,M3,TOT,IDX2015,A,1992,23.4952,,0.04680360243794478,TOT,AGRWTH,1.490133,,1.490133
228,CAN,M1,TOT,IDX2015,A,1993,17.93626,,0.04885020623028441,TOT,AGRWTH,1.865079,,1.865079
229,CAN,M3,TOT,IDX2015,A,1993,24.52661,,0.042052692973060725,TOT,AGRWTH,1.865079,,1.865079
230,CAN,M1,TOT,IDX2015,A,1994,19.4368,,0.07720097958511693,TOT,AGRWTH,0.1655629,,0.1655629
231,CAN,M3,TOT,IDX2015,A,1994,25.49433,,0.037958244048774764,TOT,AGRWTH,0.1655629,,0.1655629
232,CAN,M1,TOT,IDX2015,A,1995,19.58873,,0.0077559903066712396,TOT,AGRWTH,2.14876,,2.14876
233,CAN,M3,TOT,IDX2015,A,1995,26.78508,,0.04818914111886166,TOT,AGRWTH,2.14876,,2.14876
234,CAN,M1,TOT,IDX2015,A,1996,21.19353,,0.07572122246742272,TOT,AGRWTH,1.570531,,1.570531
235,CAN,M3,TOT,IDX2015,A,1996,28.26305,,0.052293365365733674,TOT,AGRWTH,1.570531,,1.570531
236,CAN,M1,TOT,IDX2015,A,1997,23.55716,,0.10033594881556183,TOT,AGRWTH,1.621216,,1.621216
237,CAN,M3,TOT,IDX2015,A,1997,29.59764,,0.04509109510082556,TOT,AGRWTH,1.621216,,1.621216
238,CAN,M1,TOT,IDX2015,A,1998,25.11985,,0.062209368288425285,TOT,AGRWTH,0.9959425,,0.9959425
239,CAN,M3,TOT,IDX2015,A,1998,30.6675,,0.03488579114697977,TOT,AGRWTH,0.9959425,,0.9959425
240,CAN,M1,TOT,IDX2015,A,1999,26.52283,,0.052897070184441085,TOT,AGRWTH,1.734843,,1.734843
241,CAN,M3,TOT,IDX2015,A,1999,31.79169,,0.03536112738894971,TOT,AGRWTH,1.734843,,1.734843
242,CAN,M1,TOT,IDX2015,A,2000,29.28147,,0.09421111713312207,TOT,AGRWTH,2.71944,,2.71944
243,CAN,M3,TOT,IDX2015,A,2000,34.21238,,0.07075479694777165,TOT,AGRWTH,2.71944,,2.71944
244,CAN,M1,TOT,IDX2015,A,2001,32.19206,,0.09041328824561086,TOT,AGRWTH,2.52512,,2.52512
245,CAN,M3,TOT,IDX2015,A,2001,36.10247,,0.052353481631589024,TOT,AGRWTH,2.52512,,2.52512
246,CAN,M1,TOT,IDX2015,A,2002,35.36032,,0.08959930226875784,TOT,AGRWTH,2.258394,,2.258394
247,CAN,M3,TOT,IDX2015,A,2002,38.24828,,0.05610213060561166,TOT,AGRWTH,2.258394,,2.258394
248,CAN,M1,TOT,IDX2015,A,2003,36.72045,,0.037040123418966765,TOT,AGRWTH,2.758563,,2.758563
249,CAN,M3,TOT,IDX2015,A,2003,40.52945,,0.05628425749670909,TOT,AGRWTH,2.758563,,2.758563
250,CAN,M1,TOT,IDX2015,A,2004,39.72519,,0.07563815302079105,TOT,AGRWTH,1.857259,,1.857259
251,CAN,M3,TOT,IDX2015,A,2004,44.19386,,0.08291672191566891,TOT,AGRWTH,1.857259,,1.857259
252,CAN,M1,TOT,IDX2015,A,2005,42.2633,,0.060054704672848624,TOT,AGRWTH,2.213552,,2.213552
253,CAN,M3,TOT,IDX2015,A,2005,48.535,,0.08944349438549493,TOT,AGRWTH,2.213552,,2.213552
254,CAN,M1,TOT,IDX2015,A,2006,45.79271,,0.0770736215436911,TOT,AGRWTH,2.002025,,2.002025
255,CAN,M3,TOT,IDX2015,A,2006,52.15914,,0.06948235726279237,TOT,AGRWTH,2.002025,,2.002025
256,CAN,M1,TOT,IDX2015,A,2007,49.89303,,0.08218222064284336,TOT,AGRWTH,2.138384,,2.138384
257,CAN,M3,TOT,IDX2015,A,2007,57.86857,,0.0986620198149012,TOT,AGRWTH,2.138384,,2.138384
258,CAN,M1,TOT,IDX2015,A,2008,54.16786,,0.07891819983288974,TOT,AGRWTH,2.370271,,2.370271
259,CAN,M3,TOT,IDX2015,A,2008,64.70291,,0.10562647027776655,TOT,AGRWTH,2.370271,,2.370271
260,CAN,M1,TOT,IDX2015,A,2009,60.81124,,0.10924592229989062,TOT,AGRWTH,0.2994668,,0.2994668
261,CAN,M3,TOT,IDX2015,A,2009,66.78885,,0.031231859808935083,TOT,AGRWTH,0.2994668,,0.2994668
262,CAN,M1,TOT,IDX2015,A,2010,67.57454,,0.10008651187266686,TOT,AGRWTH,1.776872,,1.776872
263,CAN,M3,TOT,IDX2015,A,2010,70.42165,,0.05158640844115415,TOT,AGRWTH,1.776872,,1.776872
264,CAN,M1,TOT,IDX2015,A,2011,72.78296,,0.07156098075703439,TOT,AGRWTH,2.912135,,2.912135
265,CAN,M3,TOT,IDX2015,A,2011,75.59847,,0.06847784088752068,TOT,AGRWTH,2.912135,,2.912135
266,CAN,M1,TOT,IDX2015,A,2012,79.78663,,0.08777999521975047,TOT,AGRWTH,1.515678,,1.515678
267,CAN,M3,TOT,IDX2015,A,2012,80.67679,,0.06294648064207799,TOT,AGRWTH,1.515678,,1.515678
268,CAN,M1,TOT,IDX2015,A,2013,86.26994,,0.07515143745318477,TOT,AGRWTH,0.9382919,,0.9382919
269,CAN,M3,TOT,IDX2015,A,2013,85.95999,,0.06146115186844493,TOT,AGRWTH,0.9382919,,0.9382919
270,CAN,M1,TOT,IDX2015,A,2014,92.77506,,0.07011711983802534,TOT,AGRWTH,1.906636,,1.906636
271,CAN,M3,TOT,IDX2015,A,2014,93.06658,,0.07636027884553184,TOT,AGRWTH,1.906636,,1.906636
272,CAN,M1,TOT,IDX2015,A,2015,100.0,,0.07224940000000003,TOT,AGRWTH,1.125241,,1.125241
273,CAN,M3,TOT,IDX2015,A,2015,100.0,,0.06933419999999998,TOT,AGRWTH,1.125241,,1.125241
274,CAN,M1,TOT,IDX2015,A,2016,108.7236,,0.08023648959379569,TOT,AGRWTH,1.42876,,1.42876
275,CAN,M3,TOT,IDX2015,A,2016,108.6319,,0.07946008492901258,TOT,AGRWTH,1.42876,,1.42876
276,CAN,M1,TOT,IDX2015,A,2017,119.0326,,0.08660652627935538,TOT,AGRWTH,1.596884,,1.596884
277,CAN,M3,TOT,IDX2015,A,2017,115.3959,,0.05861560072758214,TOT,AGRWTH,1.596884,,1.596884
278,CAN,M1,TOT,IDX2015,A,2018,124.7784,,0.046048033954594725,TOT,AGRWTH,2.268226,,2.268226
279,CAN,M3,TOT,IDX2015,A,2018,121.1181,,0.047244796607608615,TOT,AGRWTH,2.268226,,2.268226
280,CAN,M1,TOT,IDX2015,A,2019,131.7629,,0.05300809256626863,TOT,AGRWTH,1.949269,,1.949269
281,CAN,M3,TOT,IDX2015,A,2019,130.4741,,0.07170771823679944,TOT,AGRWTH,1.949269,,1.949269
282,CAN,M1,TOT,IDX2015,A,2020,161.2631,,0.1829321152824174,TOT,AGRWTH,0.7169997,,0.7169997
283,CAN,M3,TOT,IDX2015,A,2020,147.2916,,0.11417826950077259,TOT,AGRWTH,0.7169997,,0.7169997
284,CAN,M1,TOT,IDX2015,A,2021,194.7663,,0.17201743833507127,TOT,AGRWTH,3.395193,,3.395193
285,CAN,M3,TOT,IDX2015,A,2021,157.451,,0.0645242011800497,TOT,AGRWTH,3.395193,,3.395193
286,CHE,M1,TOT,IDX2015,A,1957,2.248544,,0.03770039634536835,TOT,AGRWTH,1.964383,,1.964383
287,CHE,M1,TOT,IDX2015,A,1958,2.317524,,0.02976452455292815,TOT,AGRWTH,1.84159,,1.84159
288,CHE,M1,TOT,IDX2015,A,1959,2.552826,,0.09217314458564739,TOT,AGRWTH,-0.6495383,,-0.6495383
289,CHE,M1,TOT,IDX2015,A,1960,2.732359,,0.06570622674399673,TOT,AGRWTH,1.438812,,1.438812
290,CHE,M1,TOT,IDX2015,A,1961,3.129877,,0.12700754694194047,TOT,AGRWTH,1.845389,,1.845389
291,CHE,M1,TOT,IDX2015,A,1962,3.460516,,0.09554615554443328,TOT,AGRWTH,4.316,,4.316
292,CHE,M1,TOT,IDX2015,A,1963,3.729504,,0.07212433610474739,TOT,AGRWTH,3.440217,,3.440217
293,CHE,M1,TOT,IDX2015,A,1964,3.949703,,0.05575077417213396,TOT,AGRWTH,3.080554,,3.080554
294,CHE,M1,TOT,IDX2015,A,1965,4.129901,,0.04363252291035555,TOT,AGRWTH,3.414477,,3.414477
295,CHE,M1,TOT,IDX2015,A,1966,4.242529,,0.02654737304093854,TOT,AGRWTH,4.775981,,4.775981
296,CHE,M1,TOT,IDX2015,A,1967,4.365112,,0.02808244095455046,TOT,AGRWTH,4.0052,,4.0052
297,CHE,M1,TOT,IDX2015,A,1968,4.769732,,0.08483076197991846,TOT,AGRWTH,2.395821,,2.395821
298,CHE,M1,TOT,IDX2015,A,1969,5.036306,,0.05293046133416028,TOT,AGRWTH,2.489028,,2.489028
299,CHE,M1,TOT,IDX2015,A,1970,5.283204,,0.04673262664095497,TOT,AGRWTH,3.615995,,3.615995
300,CHE,M1,TOT,IDX2015,A,1971,6.122916,,0.13714249877019388,TOT,AGRWTH,6.573221,,6.573221
301,CHE,M1,TOT,IDX2015,A,1972,7.228775,,0.1529801384051931,TOT,AGRWTH,6.660002,,6.660002
302,CHE,M1,TOT,IDX2015,A,1973,7.410441,,0.024514870302590613,TOT,AGRWTH,8.754675,,8.754675
303,CHE,M3,TOT,IDX2015,A,1973,12.82301,,0.08063239442221451,TOT,AGRWTH,8.754675,,8.754675
304,CHE,M1,TOT,IDX2015,A,1974,7.422025,,0.0015607600351656105,TOT,AGRWTH,9.767415,,9.767415
305,CHE,M3,TOT,IDX2015,A,1974,13.63191,,0.059338713357115734,TOT,AGRWTH,9.767415,,9.767415
306,CHE,M1,TOT,IDX2015,A,1975,7.603266,,0.023837256252773477,TOT,AGRWTH,6.696594,,6.696594
307,CHE,M3,TOT,IDX2015,A,1975,14.21204,,0.04081961491805543,TOT,AGRWTH,6.696594,,6.696594
308,CHE,M1,TOT,IDX2015,A,1976,8.051217,,0.055637675645806066,TOT,AGRWTH,1.715474,,1.715474
309,CHE,M3,TOT,IDX2015,A,1976,15.08156,,0.05765451319359533,TOT,AGRWTH,1.715474,,1.715474
310,CHE,M1,TOT,IDX2015,A,1977,8.434819,,0.04547839141539372,TOT,AGRWTH,1.296002,,1.296002
311,CHE,M3,TOT,IDX2015,A,1977,16.40428,,0.08063261539061758,TOT,AGRWTH,1.296002,,1.296002
312,CHE,M1,TOT,IDX2015,A,1978,9.717493,,0.13199639042703712,TOT,AGRWTH,1.028789,,1.028789
313,CHE,M3,TOT,IDX2015,A,1978,17.9873,,0.08800764984183292,TOT,AGRWTH,1.028789,,1.028789
314,CHE,M1,TOT,IDX2015,A,1979,10.61535,,0.08458100769169176,TOT,AGRWTH,3.647644,,3.647644
315,CHE,M3,TOT,IDX2015,A,1979,19.62397,,0.08340157470685079,TOT,AGRWTH,3.647644,,3.647644
316,CHE,M1,TOT,IDX2015,A,1980,9.720675,,-0.09203836153353542,TOT,AGRWTH,4.022499,,4.022499
317,CHE,M3,TOT,IDX2015,A,1980,20.80646,,0.05683282980382061,TOT,AGRWTH,4.022499,,4.022499
318,CHE,M1,TOT,IDX2015,A,1981,9.44206,,-0.029507861631889683,TOT,AGRWTH,6.49031,,6.49031
319,CHE,M3,TOT,IDX2015,A,1981,21.59268,,0.03641141349753713,TOT,AGRWTH,6.49031,,6.49031
320,CHE,M1,TOT,IDX2015,A,1982,9.73195,,0.02978745266878681,TOT,AGRWTH,5.655101,,5.655101
321,CHE,M3,TOT,IDX2015,A,1982,22.04488,,0.020512699547468517,TOT,AGRWTH,5.655101,,5.655101
322,CHE,M1,TOT,IDX2015,A,1983,10.48448,,0.071775615004273,TOT,AGRWTH,2.949795,,2.949795
323,CHE,M3,TOT,IDX2015,A,1983,23.54981,,0.06390412491650682,TOT,AGRWTH,2.949795,,2.949795
324,CHE,M1,TOT,IDX2015,A,1984,10.95095,,0.04259630443020934,TOT,AGRWTH,2.931457,,2.931457
325,CHE,M3,TOT,IDX2015,A,1984,25.056,,0.06011294699872286,TOT,AGRWTH,2.931457,,2.931457
326,CHE,M1,TOT,IDX2015,A,1985,16.22055,,0.3248718446661796,TOT,AGRWTH,3.435399,,3.435399
327,CHE,M3,TOT,IDX2015,A,1985,26.91211,,0.06896932273240551,TOT,AGRWTH,3.435399,,3.435399
328,CHE,M1,TOT,IDX2015,A,1986,17.31267,,0.06308212424773309,TOT,AGRWTH,0.7503098,,0.7503098
329,CHE,M3,TOT,IDX2015,A,1986,28.66374,,0.061109610957956015,TOT,AGRWTH,0.7503098,,0.7503098
330,CHE,M1,TOT,IDX2015,A,1987,18.93914,,0.08587876746251402,TOT,AGRWTH,1.440322,,1.440322
331,CHE,M3,TOT,IDX2015,A,1987,31.2889,,0.08390068043299703,TOT,AGRWTH,1.440322,,1.440322
332,CHE,M1,TOT,IDX2015,A,1988,21.58627,,0.12263026451536095,TOT,AGRWTH,1.872469,,1.872469
333,CHE,M3,TOT,IDX2015,A,1988,34.36084,,0.08940235454080869,TOT,AGRWTH,1.872469,,1.872469
334,CHE,M1,TOT,IDX2015,A,1989,20.7774,,-0.03893028001578633,TOT,AGRWTH,3.15527,,3.15527
335,CHE,M3,TOT,IDX2015,A,1989,36.38821,,0.05571502417953501,TOT,AGRWTH,3.15527,,3.15527
336,CHE,M1,TOT,IDX2015,A,1990,19.68894,,-0.05528281359991962,TOT,AGRWTH,5.403959,,5.403959
337,CHE,M3,TOT,IDX2015,A,1990,37.16199,,0.020821812825416564,TOT,AGRWTH,5.403959,,5.403959
338,CHE,M1,TOT,IDX2015,A,1991,20.06469,,0.018726927752185558,TOT,AGRWTH,5.859597,,5.859597
339,CHE,M3,TOT,IDX2015,A,1991,38.15497,,0.026024918903094295,TOT,AGRWTH,5.859597,,5.859597
340,CHE,M1,TOT,IDX2015,A,1992,20.45031,,0.018856437873069058,TOT,AGRWTH,4.03703,,4.03703
341,CHE,M3,TOT,IDX2015,A,1992,38.96642,,0.02082434054757919,TOT,AGRWTH,4.03703,,4.03703
342,CHE,M1,TOT,IDX2015,A,1993,22.54121,,0.09275899563510556,TOT,AGRWTH,3.292622,,3.292622
343,CHE,M3,TOT,IDX2015,A,1993,40.44982,,0.03667259829586394,TOT,AGRWTH,3.292622,,3.292622
344,CHE,M1,TOT,IDX2015,A,1994,23.864,,0.05543035534696619,TOT,AGRWTH,0.852117,,0.852117
345,CHE,M3,TOT,IDX2015,A,1994,42.53245,,0.048965672092719674,TOT,AGRWTH,0.852117,,0.852117
346,CHE,M1,TOT,IDX2015,A,1995,25.42654,,0.061453111591274256,TOT,AGRWTH,1.799828,,1.799828
347,CHE,M3,TOT,IDX2015,A,1995,43.48262,,0.02185171914663836,TOT,AGRWTH,1.799828,,1.799828
348,CHE,M1,TOT,IDX2015,A,1996,28.40117,,0.10473617812223937,TOT,AGRWTH,0.8116341,,0.8116341
349,CHE,M3,TOT,IDX2015,A,1996,46.41708,,0.06321940113423768,TOT,AGRWTH,0.8116341,,0.8116341
350,CHE,M1,TOT,IDX2015,A,1997,31.26771,,0.09167732462658763,TOT,AGRWTH,0.5202254,,0.5202254
351,CHE,M3,TOT,IDX2015,A,1997,48.83952,,0.049599996068757465,TOT,AGRWTH,0.5202254,,0.5202254
352,CHE,M1,TOT,IDX2015,A,1998,33.80055,,0.07493487532007616,TOT,AGRWTH,0.01793844,,0.01793844
353,CHE,M3,TOT,IDX2015,A,1998,49.46912,,0.012727131592395345,TOT,AGRWTH,0.01793844,,0.01793844
354,CHE,M1,TOT,IDX2015,A,1999,36.68758,,0.07869229859260261,TOT,AGRWTH,0.8064444,,0.8064444
355,CHE,M3,TOT,IDX2015,A,1999,49.96275,,0.009879960570625177,TOT,AGRWTH,0.8064444,,0.8064444
356,CHE,M1,TOT,IDX2015,A,2000,36.11212,,-0.015935370174888643,TOT,AGRWTH,1.558529,,1.558529
357,CHE,M3,TOT,IDX2015,A,2000,49.11487,,-0.017263203587833915,TOT,AGRWTH,1.558529,,1.558529
358,CHE,M1,TOT,IDX2015,A,2001,36.31071,,0.0054691852624199015,TOT,AGRWTH,0.9890203,,0.9890203
359,CHE,M3,TOT,IDX2015,A,2001,50.47932,,0.02702988075116697,TOT,AGRWTH,0.9890203,,0.9890203
360,CHE,M1,TOT,IDX2015,A,2002,39.45184,,0.07961935362203632,TOT,AGRWTH,0.6427115,,0.6427115
361,CHE,M3,TOT,IDX2015,A,2002,52.44635,,0.03750556521092509,TOT,AGRWTH,0.6427115,,0.6427115
362,CHE,M1,TOT,IDX2015,A,2003,47.91298,,0.17659390002458625,TOT,AGRWTH,0.6382729,,0.6382729
363,CHE,M3,TOT,IDX2015,A,2003,56.75344,,0.07589125875013031,TOT,AGRWTH,0.6382729,,0.6382729
364,CHE,M1,TOT,IDX2015,A,2004,51.00859,,0.06068801352870175,TOT,AGRWTH,0.8029087,,0.8029087
365,CHE,M3,TOT,IDX2015,A,2004,58.71646,,0.033432192608341856,TOT,AGRWTH,0.8029087,,0.8029087
366,CHE,M1,TOT,IDX2015,A,2005,50.0443,,-0.019268727907074297,TOT,AGRWTH,1.171954,,1.171954
367,CHE,M3,TOT,IDX2015,A,2005,61.08523,,0.03877811379281055,TOT,AGRWTH,1.171954,,1.171954
368,CHE,M1,TOT,IDX2015,A,2006,49.92408,,-0.002408056392826935,TOT,AGRWTH,1.059509,,1.059509
369,CHE,M3,TOT,IDX2015,A,2006,62.63596,,0.02475782282254466,TOT,AGRWTH,1.059509,,1.059509
370,CHE,M1,TOT,IDX2015,A,2007,47.49578,,-0.05112664746215333,TOT,AGRWTH,0.7323506,,0.7323506
371,CHE,M3,TOT,IDX2015,A,2007,63.94936,,0.020538125792032968,TOT,AGRWTH,0.7323506,,0.7323506
372,CHE,M1,TOT,IDX2015,A,2008,47.74064,,0.0051289634994418935,TOT,AGRWTH,2.426041,,2.426041
373,CHE,M3,TOT,IDX2015,A,2008,65.32621,,0.021076532681139844,TOT,AGRWTH,2.426041,,2.426041
374,CHE,M1,TOT,IDX2015,A,2009,66.0532,,0.2772395584165491,TOT,AGRWTH,-0.4804819,,-0.4804819
375,CHE,M3,TOT,IDX2015,A,2009,68.97028,,0.05283536618961093,TOT,AGRWTH,-0.4804819,,-0.4804819
376,CHE,M1,TOT,IDX2015,A,2010,73.38894,,0.09995702349700106,TOT,AGRWTH,0.6882387,,0.6882387
377,CHE,M3,TOT,IDX2015,A,2010,73.3371,,0.059544487033166074,TOT,AGRWTH,0.6882387,,0.6882387
378,CHE,M1,TOT,IDX2015,A,2011,79.60745,,0.07811467394069267,TOT,AGRWTH,0.2313492,,0.2313492
379,CHE,M3,TOT,IDX2015,A,2011,78.38869,,0.06444284245597152,TOT,AGRWTH,0.2313492,,0.2313492
380,CHE,M1,TOT,IDX2015,A,2012,88.70335,,0.10254291410640072,TOT,AGRWTH,-0.692552,,-0.692552
381,CHE,M3,TOT,IDX2015,A,2012,84.58798,,0.07328807237151194,TOT,AGRWTH,-0.692552,,-0.692552
382,CHE,M1,TOT,IDX2015,A,2013,96.3786,,0.07963645456564014,TOT,AGRWTH,-0.2173232,,-0.2173232
383,CHE,M3,TOT,IDX2015,A,2013,92.86771,,0.08915617710396866,TOT,AGRWTH,-0.2173232,,-0.2173232
384,CHE,M1,TOT,IDX2015,A,2014,99.98701,,0.03608878793355249,TOT,AGRWTH,-0.01320254,,-0.01320254
385,CHE,M3,TOT,IDX2015,A,2014,98.13197,,0.05364469907207604,TOT,AGRWTH,-0.01320254,,-0.01320254
386,CHE,M1,TOT,IDX2015,A,2015,100.0,,0.00012990000000002056,TOT,AGRWTH,-1.143909,,-1.143909
387,CHE,M3,TOT,IDX2015,A,2015,100.0,,0.018680300000000045,TOT,AGRWTH,-1.143909,,-1.143909
388,CHE,M1,TOT,IDX2015,A,2016,101.8678,,0.018335528989533518,TOT,AGRWTH,-0.4346187,,-0.4346187
389,CHE,M3,TOT,IDX2015,A,2016,102.2686,,0.02218276186434552,TOT,AGRWTH,-0.4346187,,-0.4346187
390,CHE,M1,TOT,IDX2015,A,2017,108.4538,,0.06072631848768783,TOT,AGRWTH,0.5337878,,0.5337878
391,CHE,M3,TOT,IDX2015,A,2017,106.0411,,0.035575828617394514,TOT,AGRWTH,0.5337878,,0.5337878
392,CHE,M1,TOT,IDX2015,A,2018,114.8118,,0.05537758314040894,TOT,AGRWTH,0.9363354,,0.9363354
393,CHE,M3,TOT,IDX2015,A,2018,109.1192,,0.0282086012360795,TOT,AGRWTH,0.9363354,,0.9363354
394,CHL,M1,TOT,IDX2015,A,1988,1.53585,,0.2671328580264999,TOT,AGRWTH,14.68436,,14.68436
395,CHL,M3,TOT,IDX2015,A,1988,1.509852,,0.2669129159679226,TOT,AGRWTH,14.68436,,14.68436
396,CHL,M1,TOT,IDX2015,A,1989,1.933088,,0.20549400751543645,TOT,AGRWTH,17.02794,,17.02794
397,CHL,M3,TOT,IDX2015,A,1989,2.087234,,0.27662542867737877,TOT,AGRWTH,17.02794,,17.02794
398,CHL,M1,TOT,IDX2015,A,1990,2.237172,,0.13592338899288933,TOT,AGRWTH,26.03648,,26.03648
399,CHL,M3,TOT,IDX2015,A,1990,3.011353,,0.3068783367476347,TOT,AGRWTH,26.03648,,26.03648
400,CHL,M1,TOT,IDX2015,A,1991,3.187984,,0.29824867377000636,TOT,AGRWTH,21.78442,,21.78442
401,CHL,M3,TOT,IDX2015,A,1991,4.240525,,0.28986316552785324,TOT,AGRWTH,21.78442,,21.78442
402,CHL,M1,TOT,IDX2015,A,1992,4.486569,,0.2894383213542464,TOT,AGRWTH,15.4258,,15.4258
403,CHL,M3,TOT,IDX2015,A,1992,5.720935,,0.25877063801633826,TOT,AGRWTH,15.4258,,15.4258
404,CHL,M1,TOT,IDX2015,A,1993,5.348976,,0.16122842951622893,TOT,AGRWTH,12.72776,,12.72776
405,CHL,M3,TOT,IDX2015,A,1993,7.203421,,0.20580304830163332,TOT,AGRWTH,12.72776,,12.72776
406,CHL,M1,TOT,IDX2015,A,1994,6.301456,,0.15115236859544834,TOT,AGRWTH,11.44312,,11.44312
407,CHL,M3,TOT,IDX2015,A,1994,8.808352,,0.1822055930553184,TOT,AGRWTH,11.44312,,11.44312
408,CHL,M1,TOT,IDX2015,A,1995,7.725108,,0.18428894456880082,TOT,AGRWTH,8.232634,,8.232634
409,CHL,M3,TOT,IDX2015,A,1995,10.66997,,0.1744726554995,TOT,AGRWTH,8.232634,,8.232634
410,CHL,M1,TOT,IDX2015,A,1996,9.001027,,0.1417526022308344,TOT,AGRWTH,7.359115,,7.359115
411,CHL,M3,TOT,IDX2015,A,1996,12.83278,,0.16853791618028208,TOT,AGRWTH,7.359115,,7.359115
412,CHL,M1,TOT,IDX2015,A,1997,10.50269,,0.14297889397859015,TOT,AGRWTH,6.133866,,6.133866
413,CHL,M3,TOT,IDX2015,A,1997,15.30408,,0.16147981453311802,TOT,AGRWTH,6.133866,,6.133866
414,CHL,M1,TOT,IDX2015,A,1998,10.95566,,0.041345751876199204,TOT,AGRWTH,5.110244,,5.110244
415,CHL,M3,TOT,IDX2015,A,1998,17.16344,,0.10833259533053982,TOT,AGRWTH,5.110244,,5.110244
416,CHL,M1,TOT,IDX2015,A,1999,11.40218,,0.039160932383105654,TOT,AGRWTH,3.336883,,3.336883
417,CHL,M3,TOT,IDX2015,A,1999,18.78639,,0.08638966826516427,TOT,AGRWTH,3.336883,,3.336883
418,CHL,M1,TOT,IDX2015,A,2000,12.36449,,0.07782852345709369,TOT,AGRWTH,3.843273,,3.843273
419,CHL,M3,TOT,IDX2015,A,2000,20.83992,,0.09853828613545534,TOT,AGRWTH,3.843273,,3.843273
420,CHL,M1,TOT,IDX2015,A,2001,14.09823,,0.12297572106569402,TOT,AGRWTH,3.569101,,3.569101
421,CHL,M3,TOT,IDX2015,A,2001,23.37501,,0.10845300173133617,TOT,AGRWTH,3.569101,,3.569101
422,CHL,M1,TOT,IDX2015,A,2002,16.0871,,0.12363135680141234,TOT,AGRWTH,2.489398,,2.489398
423,CHL,M3,TOT,IDX2015,A,2002,25.27345,,0.07511598139549609,TOT,AGRWTH,2.489398,,2.489398
424,CHL,M1,TOT,IDX2015,A,2003,19.17568,,0.16106756057673055,TOT,AGRWTH,2.810177,,2.810177
425,CHL,M3,TOT,IDX2015,A,2003,26.89152,,0.060170269289352166,TOT,AGRWTH,2.810177,,2.810177
426,CHL,M1,TOT,IDX2015,A,2004,23.21,,0.17381818181818184,TOT,AGRWTH,1.054739,,1.054739
427,CHL,M3,TOT,IDX2015,A,2004,28.37557,,0.05230027097253024,TOT,AGRWTH,1.054739,,1.054739
428,CHL,M1,TOT,IDX2015,A,2005,26.54047,,0.12548647405264482,TOT,AGRWTH,3.052574,,3.052574
429,CHL,M3,TOT,IDX2015,A,2005,31.50507,,0.0993332184311922,TOT,AGRWTH,3.052574,,3.052574
430,CHL,M1,TOT,IDX2015,A,2006,29.6802,,0.10578533837373064,TOT,AGRWTH,3.392019,,3.392019
431,CHL,M3,TOT,IDX2015,A,2006,35.265,,0.10661931093151852,TOT,AGRWTH,3.392019,,3.392019
432,CHL,M1,TOT,IDX2015,A,2007,34.95083,,0.1508012828307655,TOT,AGRWTH,4.407798,,4.407798
433,CHL,M3,TOT,IDX2015,A,2007,40.21717,,0.12313571541707191,TOT,AGRWTH,4.407798,,4.407798
434,CHL,M1,TOT,IDX2015,A,2008,39.29296,,0.11050656402571854,TOT,AGRWTH,8.716269,,8.716269
435,CHL,M3,TOT,IDX2015,A,2008,47.01815,,0.14464584421122473,TOT,AGRWTH,8.716269,,8.716269
436,CHL,M1,TOT,IDX2015,A,2009,44.21159,,0.11125204951914193,TOT,AGRWTH,0.3530467,,0.3530467
437,CHL,M3,TOT,IDX2015,A,2009,51.35249,,0.0844036968801319,TOT,AGRWTH,0.3530467,,0.3530467
438,CHL,M1,TOT,IDX2015,A,2010,56.96434,,0.22387251392713403,TOT,AGRWTH,1.410711,,1.410711
439,CHL,M3,TOT,IDX2015,A,2010,54.53489,,0.05835530244949599,TOT,AGRWTH,1.410711,,1.410711
440,CHL,M1,TOT,IDX2015,A,2011,63.57011,,0.10391314408611216,TOT,AGRWTH,3.341217,,3.341217
441,CHL,M3,TOT,IDX2015,A,2011,63.42939,,0.1402267939199794,TOT,AGRWTH,3.341217,,3.341217
442,CHL,M1,TOT,IDX2015,A,2012,70.21555,,0.0946434230024545,TOT,AGRWTH,3.007448,,3.007448
443,CHL,M3,TOT,IDX2015,A,2012,73.9477,,0.14223985330172542,TOT,AGRWTH,3.007448,,3.007448
444,CHL,M1,TOT,IDX2015,A,2013,78.50416,,0.10558179337247868,TOT,AGRWTH,1.789556,,1.789556
445,CHL,M3,TOT,IDX2015,A,2013,81.39795,,0.09152871786083061,TOT,AGRWTH,1.789556,,1.789556
446,CHL,M1,TOT,IDX2015,A,2014,87.90522,,0.10694541234297578,TOT,AGRWTH,4.718675,,4.718675
447,CHL,M3,TOT,IDX2015,A,2014,89.55688,,0.09110333008474628,TOT,AGRWTH,4.718675,,4.718675
448,CHL,M1,TOT,IDX2015,A,2015,100.0,,0.1209478,TOT,AGRWTH,4.348773,,4.348773
449,CHL,M3,TOT,IDX2015,A,2015,100.0,,0.10443119999999993,TOT,AGRWTH,4.348773,,4.348773
450,CHL,M1,TOT,IDX2015,A,2016,106.5007,,0.061039035424180266,TOT,AGRWTH,3.786194,,3.786194
451,CHL,M3,TOT,IDX2015,A,2016,110.4768,,0.09483258023404006,TOT,AGRWTH,3.786194,,3.786194
